ID,translation 1,translation 2,PoS,ar_hum,ar_txt,cy_hum,cy_txt,en_hum,en_txt,es_hum,es_txt,et_hum,et_txt,fi_hum,fi_txt,fr_hum,fr_txt,he_hum,he_txt,pl_hum,pl_txt,ru_hum,ru_txt,sw_hum,sw_txt,zh_hum,zh_txt
1034,diet,apple,nouns,1.5,0.17797961831092834,0.7,0.04085000976920128,0.384615385,0.24020342528820038,0.9,0.3291609585285187,0.6,0.14986678957939148,0.7,0.2888089716434479,1.2,0.1729668229818344,1,0.13812066614627838,0.1,0.2098771333694458,0.6,0.2726798951625824,0.1,0.2737411856651306,0.727272727,0.3038594424724579
1035,map,square,nouns,0.8,0.15033318102359772,0.1,0.1129155308008194,0,0.21483662724494934,0.4,0.26966264843940735,0.5,0.20116238296031952,0,0.29721561074256897,0.8,0.2449750453233719,0.9,0.18434633314609528,0,0.15643346309661865,0.7,0.246123805642128,0,0.14154168963432312,0.272727273,0.35850250720977783
1036,biotope,biology,nouns,1.5,0.5212816596031189,0.4,0.23243997991085052,0.692307692,0.29477477073669434,0.9,0.3148605227470398,1.3,0.29642099142074585,1.3,0.43744611740112305,2.1,0.29739877581596375,1.6,0.43489810824394226,0.4,0.36744603514671326,0.6,0.36600375175476074,0.7,0.5025829672813416,1.181818182,0.0
1037,rod,curtain,nouns,1.1,0.2427348792552948,0,0.2471742182970047,0.307692308,0.42412883043289185,0.4,0.40467292070388794,0.3,0.41036781668663025,0,0.33812105655670166,2.4,0.5235817432403564,1.4,0.2833751440048218,0,0.20745956897735596,0.8,0.45709365606307983,0.1,0.18058770895004272,0.272727273,0.24131977558135986
1038,meadow,grassland,nouns,3.5,0.10848438739776611,2.8,0.05941661819815636,2.384615385,0.6686962246894836,4.6,0.6226030588150024,4.6,0.28536245226860046,3.8,0.3860519826412201,4.5,0.5485407710075378,2,0.1805609166622162,3.9,0.4643397033214569,2.3,0.5202075839042664,1.8,0.18624675273895264,3.818181818,0.6414477229118347
1039,pollination,stamen,nouns,2.6,0.2835913598537445,1.2,0.4368829131126404,0.692307692,0.425119549036026,0.9,0.2761692702770233,1.9,0.3985063135623932,1.3,0.44846728444099426,2.3,0.26924315094947815,2,0.2685783803462982,0.2,0.19775991141796112,1.3,0.42257097363471985,2.3,0.4439608156681061,0.727272727,0.14519011974334717
1040,steeple,chapel,nouns,3,0.5273010730743408,0.1,0.11232006549835205,1.538461538,0.553977370262146,0.9,0.4514526426792145,1.5,0.21714726090431213,1.8,0.5120113492012024,2.7,0.5482556819915771,2,0.20965099334716797,0.5,0.4326629638671875,1.3,0.3426934480667114,0.2,0.15856269001960754,0.727272727,0.49106451869010925
1041,story,topic,nouns,2.6,0.4295649528503418,1,0.23726023733615875,1,0.36469271779060364,0.8,0.20751413702964783,2.1,0.24052223563194275,0.9,0.41101008653640747,2,0.4276522397994995,1.4,0.41677430272102356,0.9,0.17347829043865204,0.7,0.5809971690177917,0.2,0.23407860100269318,0.636363636,0.34494665265083313
1042,child,adult,nouns,1.7,0.3462616503238678,0.8,0.4072766900062561,0.384615385,0.5632754564285278,0.5,0.706048846244812,1,0.5694489479064941,1,0.7454586625099182,2.4,0.7233100533485413,1.4,0.5614955425262451,0,0.5515845417976379,0.8,0.6898042559623718,0.3,0.17452478408813477,0.545454545,0.5090845227241516
1043,kindergarten,preschool,nouns,4.2,0.42868420481681824,4.8,0.4975443482398987,4,0.8674600124359131,3.1,0.45855918526649475,2.2,0.5812123417854309,2.7,0.6716866493225098,3.7,0.594767689704895,2.3,0.7769558429718018,1.7,0.6609987616539001,6,0.9999999403953552,5,0.5549628138542175,0.636363636,0.7238509058952332
1044,movie,film,nouns,3,0.25122907757759094,4,0.42855945229530334,5.769230769,0.7955480217933655,5.6,0.6614533066749573,5.1,0.6283026337623596,5.3,0.6108683943748474,5.9,0.3603430688381195,3.3,0.36340203881263733,4.5,0.483495831489563,4.2,0.5914799571037292,4.7,0.3792634904384613,4.181818182,0.511868953704834
1045,job,management,nouns,2.9,0.319981187582016,0.4,0.23001247644424438,0.846153846,0.24874413013458252,1.4,0.17640042304992676,1.5,0.12712153792381287,0.8,0.32728609442710876,2.2,0.2507399916648865,1.2,0.21635471284389496,0.8,0.27024513483047485,1.3,0.3007447421550751,0.6,0.37405091524124146,0.454545455,0.5115851163864136
1046,simulation,robotics,nouns,2.9,0.39710718393325806,0.3,0.2174791395664215,1,0.44817277789115906,0.9,0.3255246579647064,1.4,0.3463008999824524,0.7,0.38488078117370605,1.5,0.42038270831108093,1.2,0.34327825903892517,0.9,0.3849146068096161,0.9,0.35850751399993896,0,0.18613599240779877,0.545454545,0.0
1047,author,reader,nouns,2.4,0.3069555163383484,0.4,0.35232624411582947,0.615384615,0.5508870482444763,0.8,0.4154200553894043,1,0.38532114028930664,1.1,0.4487980008125305,2.3,0.4890039563179016,1.2,0.3071746528148651,0,0.5337969064712524,0.8,0.590453565120697,0.2,0.05589586868882179,0.363636364,0.43810781836509705
1048,silkworm,caterpillar,nouns,4.7,0.28966066241264343,2.1,0.37279942631721497,1.769230769,0.5108534097671509,3.1,0.23563461005687714,2.6,0.11522554606199265,3.6,0.5749826431274414,3.6,0.2425089329481125,2.4,0.2038872241973877,2.9,0.2796880900859833,2.8,0.43397656083106995,0.7,0.2750146985054016,2,0.4376946687698364
1049,hysteria,confusion,nouns,4.1,0.14792758226394653,1.9,0.24507184326648712,1.615384615,0.47985073924064636,1.7,0.2865239083766937,2.8,0.38705354928970337,1.6,0.2899731695652008,2.3,0.3516852557659149,1.2,0.3543332815170288,0.6,0.35995006561279297,1.9,0.29147931933403015,0.8,0.12213104218244553,2.636363636,0.3068842589855194
1050,blood,flesh,nouns,2.7,0.2117948979139328,1,0.26966530084609985,1.153846154,0.4834511876106262,0.6,0.3886588513851166,1,0.2954193651676178,0.9,0.5446802377700806,3.4,0.39889591932296753,1.4,0.21040433645248413,0.6,0.36853092908859253,1.2,0.6019379496574402,1.3,0.278748095035553,0.363636364,0.32569703459739685
1051,perspective,distance,nouns,1.6,0.06095414608716965,0.1,0.13282418251037598,1.384615385,0.2450978308916092,2.4,0.2696078419685364,0.7,0.07787048071622849,0.1,0.2870059013366699,3.1,0.35287410020828247,1.8,0.2285856157541275,2.6,0.16791804134845734,0.8,0.15694403648376465,0,0.05196991190314293,0.272727273,0.1902395337820053
1052,delightful,cheerful,adjectives,2.3,0.40312454104423523,3.2,0.3631121814250946,2.692307692,0.5855662226676941,2.4,0.4514022171497345,3,0.4798789322376251,1,0.5498493909835815,1.3,0.36825719475746155,3.5,0.41123393177986145,1.2,0.5825307369232178,3.1,0.6096838116645813,1.4,0.23800617456436157,4.909090909,0.5191412568092346
1053,ordinary,mundane,adjectives,4.2,0.5537610650062561,1.9,0.20334866642951965,5.076923077,0.6248601078987122,4,0.3558768332004547,4.9,0.3067227602005005,4.4,0.6413355469703674,5.8,0.5782129168510437,5.6,0.5133981108665466,3,0.43506449460983276,6,0.9999999403953552,0,0.23543401062488556,4.909090909,0.5118469595909119
1054,opposite,unique,adjectives,1.2,0.18638135492801666,0,0.119224913418293,0.769230769,0.2095756083726883,1.2,0.2836487293243408,1.1,0.38966605067253113,0.3,0.2844446897506714,0.5,0.3216956853866577,0.3,0.3269738256931305,0.3,0.274445116519928,0.3,0.38735824823379517,0.5,0.13782763481140137,1,0.2076856940984726
1055,unhappy,mad,adjectives,2.4,0.3364245891571045,0.7,0.21410974860191345,1.538461538,0.511569619178772,2.3,0.43104177713394165,0.6,0.2073262333869934,0.5,0.4778687655925751,2.4,0.49825671315193176,0.5,0.3753635287284851,0.5,0.4343101680278778,0.9,0.515572726726532,2.9,0.36687278747558594,3.272727273,0.18698595464229584
1056,messy,clean,adjectives,0.8,0.28688931465148926,0,0.271657794713974,0.076923077,0.4306137263774872,0.9,0.44394904375076294,0.5,0.20550046861171722,0.4,0.5058212280273438,1.5,0.31980767846107483,0.9,0.429714560508728,0,0.43974146246910095,0,0.4246508777141571,0.4,0.2734602093696594,0.090909091,0.2608465850353241
1057,narrow,slim,adjectives,3.3,0.2246711403131485,3.6,0.2097366750240326,4.307692308,0.4024864733219147,4.3,0.10376709699630737,2.8,0.45862483978271484,3.1,0.45586687326431274,2.6,0.2736019492149353,3.1,0.3294159173965454,3,0.42669886350631714,2.6,0.6372249722480774,4.4,0.6141866445541382,0.909090909,0.11665511131286621
1058,impossible,feasible,adjectives,1.8,0.18844743072986603,0.7,0.18737147748470306,0.076923077,0.5991406440734863,0.2,0.5558369755744934,0.6,0.29808908700942993,0.4,0.4458790719509125,1.7,0.6109044551849365,1,0.5295657515525818,0,0.5205131769180298,0.3,0.6378329992294312,0.2,0.3038393259048462,0.272727273,0.4252640902996063
1059,disembodied,spiritual,adjectives,2.9,0.07711698114871979,0.7,0.24409812688827515,0.692307692,0.3490421175956726,3.2,0.26505541801452637,3.6,0.5067843198776245,2.5,0.3737727403640747,4.2,0.4617651700973511,1.7,0.10230406373739243,4.7,0.4227340519428253,3.3,0.487194299697876,0.9,0.2375047206878662,2.636363636,0.2519536018371582
1060,sticky,dirty,adjectives,0.6,0.3802723288536072,0.6,0.11942599713802338,1,0.4207293391227722,1.6,0.43865638971328735,2,0.3765166401863098,2.8,0.48293063044548035,2.5,0.29848724603652954,0.9,0.36066341400146484,1.7,0.45252084732055664,1.8,0.5765135288238525,0.3,0.10057736933231354,0.636363636,0.22350627183914185
1061,stupid,dumb,adjectives,4.9,0.6116848587989807,5.3,0.294178307056427,5.384615385,0.8713080286979675,4.9,0.6542685627937317,5,0.6161474585533142,5.2,0.7367494106292725,6,0.792323112487793,4.8,0.5574726462364197,5.5,0.5386450886726379,3.4,0.6993399262428284,4.4,0.44547754526138306,5.818181818,0.6743144392967224
1062,hard,difficult,adjectives,5.2,0.37116891145706177,5.1,0.2144230604171753,5.846153846,0.6702570915222168,2.8,0.5145116448402405,4.5,0.661761999130249,2.4,0.5536726713180542,6,0.7300170063972473,3.7,0.41100820899009705,2.9,0.7774419188499451,4.3,0.7545475363731384,0.3,0.13503970205783844,4.454545455,0.7268722057342529
1063,guilty,ashamed,adjectives,0.8,0.20931686460971832,2,0.21204234659671783,3.923076923,0.538183867931366,1.8,0.3935452699661255,2,0.15440095961093903,0.9,0.36976364254951477,3,0.4644865095615387,0.8,0.28164878487586975,0.3,0.3500259816646576,2.5,0.46912533044815063,0.3,0.5119303464889526,4.363636364,0.617652952671051
1064,orderly,messy,adjectives,1.7,0.3406321406364441,0.1,0.2632102072238922,0.076923077,0.4174155294895172,0.2,0.25963446497917175,0.5,0.1773415207862854,0.3,0.3968254625797272,2,0.44220301508903503,1,0.5276917815208435,0,0.34255027770996094,0.3,0.36103716492652893,0,0.12386199086904526,0.272727273,0.2899227440357208
1065,boring,mediocre,adjectives,1.2,0.11389755457639694,0.1,0.10641943663358688,1.846153846,0.5517574548721313,0.8,0.4206888675689697,2.7,0.2723681926727295,1,0.45538726449012756,3.1,0.5200909376144409,1.2,0.22116711735725403,1.3,0.4031614363193512,2.3,0.5866705179214478,0,0.11984658241271973,0.909090909,0.2006329596042633
1066,huge,dumb,adjectives,0.3,0.312444806098938,0,0.18583421409130096,0.076923077,0.32842451333999634,0,0.20800963044166565,0.2,0.23871131241321564,0,0.35089755058288574,1.3,0.43736353516578674,0.2,0.2654666006565094,0,0.351548433303833,0,0.3707672655582428,0,0.18155956268310547,0.090909091,0.14081940054893494
1067,insane,crazy,adjectives,3.4,0.04765539988875389,4.2,0.30414995551109314,5.538461538,0.8130216598510742,2.4,0.49665534496307373,4.8,0.24980705976486206,4.4,0.5629934072494507,5.8,0.6266791224479675,4.9,0.6201157569885254,5.1,0.4168531894683838,5.4,0.7804778814315796,5.7,0.30461493134498596,5.181818182,0.6149397492408752
1068,modest,flexible,adjectives,0.6,0.4142879545688629,0.4,0.15686160326004028,0,0.2715712785720825,0.3,0.07104327529668808,0.7,0.45715072751045227,0.5,0.47586584091186523,0.4,0.2520212233066559,0.2,0.34846603870391846,0,0.302398145198822,1.9,0.5686934590339661,1.1,0.09659138321876526,0.636363636,0.3264593482017517
1069,bad,terrific,adjectives,1,0.37388572096824646,0,0.17103849351406097,0.076923077,0.49100762605667114,0.1,0.4841534197330475,0.1,0.23645204305648804,0.1,0.4333423376083374,3.2,0.3568032383918762,0.6,0.2712620496749878,2.6,0.5079449415206909,0.3,0.4424683153629303,0,0.15031129121780396,0.181818182,0.40586593747138977
1070,needy,helpless,adjectives,3.4,0.40861350297927856,1.1,0.2982385456562042,2.230769231,0.5444944500923157,1,0.262249618768692,3.6,0.2818664610385895,0.9,0.3495764434337616,2.1,0.23571021854877472,3,0.15283755958080292,2.2,0.2988511621952057,2.7,0.5212761163711548,1.4,-0.0005443564150482416,0.545454545,0.41705238819122314
1071,innocent,naive,adjectives,3,0.48674219846725464,4.9,0.2561195492744446,4.846153846,0.583245575428009,3.3,0.6141523718833923,2.1,0.43599212169647217,0.3,0.2788979709148407,5.3,0.572140097618103,5.9,0.4407280683517456,0.7,0.544583261013031,0.6,0.6946176290512085,0,0.3571692407131195,3.909090909,0.640493631362915
1072,fake,real,adjectives,1.3,0.3527482748031616,0.1,0.15357612073421478,0.076923077,0.5483447909355164,0.1,-0.018867239356040955,0.5,0.32734307646751404,0.4,0.5644819736480713,1.7,0.41667863726615906,1,0.497367262840271,0,0.6423630118370056,0.3,0.5781214237213135,0.2,0.10258957743644714,0.272727273,0.299679160118103
1073,immature,irresponsible,adjectives,3.6,0.20193929970264435,1.9,0.3792651295661926,2.692307692,0.5133222341537476,3.1,0.4376990497112274,2.6,0.40593838691711426,2.3,0.5328595638275146,5.1,0.5855090022087097,2.3,0.11220709979534149,3.9,0.52344810962677,0,0.2704804241657257,0,0.2569827139377594,1.818181818,0.0
1074,long,narrow,adjectives,0.9,0.38548585772514343,0.4,0.2696356475353241,0.307692308,0.4217779338359833,0.3,0.3371797204017639,0.9,0.3755381107330322,0.7,0.6510314345359802,1.7,0.42215394973754883,1.8,0.24956130981445312,0.2,0.6084621548652649,0.3,0.7282505631446838,0.2,0.25182420015335083,0.272727273,0.40656518936157227
1075,quick,rapid,adjectives,4.2,0.34514787793159485,4,0.11636155843734741,5.846153846,0.5792630314826965,5.8,0.6456069946289062,3.3,0.4648595154285431,5,0.6493298411369324,5.5,0.47345900535583496,5.3,0.5708563923835754,4.8,0.49381282925605774,4.8,0.39256566762924194,0.4,0.24661685526371002,5.090909091,0.6090130805969238
1076,sly,strange,adjectives,0.8,0.36949068307876587,0,0.1813056468963623,0.153846154,0.38857877254486084,0.3,0.2302013635635376,1,0.21845294535160065,0.4,0.4872116148471832,1.8,0.3958359360694885,0.7,0.2885921001434326,0,0.3469265103340149,1.3,0.532239556312561,0,0.18462082743644714,0.636363636,0.4208061397075653
1077,creative,innovative,adjectives,4.3,0.44578614830970764,2.6,0.295778751373291,4.538461538,0.590338945388794,4.5,0.6106115579605103,3.7,0.3681897521018982,5.4,0.6479731798171997,5.6,0.5585739612579346,3.2,0.5126785635948181,4,0.535938024520874,3.4,0.5938544273376465,3.6,0.5638009309768677,5,0.49816620349884033
1078,proud,arrogant,adjectives,3.2,0.2990638315677643,0.7,0.3357429802417755,3.692307692,0.41347736120224,3.5,0.46025049686431885,3.1,0.34673014283180237,2.3,0.46305885910987854,4.6,0.5098564028739929,3.7,0.30574288964271545,2.2,0.44882631301879883,2.7,0.6999028325080872,0.5,0.2111438363790512,2.909090909,0.3740622401237488
1079,affordable,cheap,adjectives,4.2,0.3226188123226166,5,0.3567800223827362,3.769230769,0.6513535976409912,4.6,0.5333216190338135,4.1,0.5695323944091797,5.5,0.8098454475402832,5.7,0.10429556667804718,2.4,0.29752621054649353,4,0.44378677010536194,2.3,0.6534937024116516,2.7,0.3367272913455963,2.909090909,0.0
1080,mediocre,alright,adjectives,3.2,0.3289162218570709,2.2,0.24338683485984802,4.153846154,0.3677555024623871,0.2,0.2977481484413147,3.5,0.34424641728401184,0.6,0.4037278890609741,1.9,0.6072725653648376,1.2,0.3897377848625183,0.2,0.55136638879776,0.7,0.6444188952445984,0.7,0.2643110752105713,0.363636364,0.3535224497318268
1081,dumb,rare,adjectives,0.3,0.24532577395439148,0,0.05445301532745361,0,0.22641347348690033,0.2,0.3962930738925934,0,0.20952090620994568,0,0.3946322500705719,0.3,0.4039381146430969,0.2,0.24762988090515137,0,0.3752380311489105,0,0.368014395236969,0,0.09378267824649811,0,0.1237279400229454
1082,smart,dumb,adjectives,1.3,0.4543502628803253,0,0.34803953766822815,0.076923077,0.6504400968551636,0.2,0.5137712955474854,0.7,0.49161094427108765,0.4,0.6792920827865601,1.7,0.6010829210281372,1,0.42518481612205505,0,0.47257405519485474,0.3,0.5013548731803894,0.1,0.27217063307762146,0.090909091,0.5348237156867981
1083,cruel,unfair,adjectives,4,0.30198943614959717,1.8,0.2464888095855713,1.769230769,0.5836997032165527,1.9,0.5197606682777405,2.2,0.37786707282066345,1.7,0.5865306258201599,4.2,0.6045883297920227,1,0.25583139061927795,1.7,0.5976969599723816,1.8,0.7145851254463196,2.4,0.2434975504875183,0.454545455,0.3733108937740326
1084,modest,pure,adjectives,1,0.22026582062244415,1.3,0.3087829053401947,0.538461538,0.2564167082309723,0.6,0.3126358389854431,1.1,0.21317324042320251,0.6,0.5595543384552002,1.6,0.24320705235004425,1.2,0.304532915353775,0.8,0.5456776022911072,0.4,0.5472589731216431,0,0.1377570629119873,0.909090909,0.2785220742225647
1085,dull,bored,adjectives,4.7,0.3433609902858734,4.3,0.3864259421825409,2.076923077,0.5053758025169373,4.2,0.5772247314453125,1.9,0.19083695113658905,2.2,0.5427032113075256,1.4,0.3791321814060211,1.9,0.46944448351860046,1.8,0.5494496822357178,2.5,0.5101202130317688,0.2,0.2605850398540497,2.181818182,0.48152005672454834
1086,vulnerable,easy,adjectives,0.5,0.014280195347964764,0.1,0.26290175318717957,0.692307692,0.29266706109046936,1.2,0.2307315319776535,0.5,0.2840191125869751,0.1,0.3190191388130188,1,0.35656261444091797,0.2,0.2721431255340576,2.9,0.4181550145149231,0,0.3610968589782715,0,0.16521649062633514,0.181818182,0.2634512782096863
1087,unsure,scared,adjectives,4.6,0.3764781951904297,2.1,0.18252159655094147,0.846153846,0.5696319341659546,2,0.3819390833377838,2.5,0.29659315943717957,0.9,0.47448423504829407,1.1,0.39898207783699036,1.4,0.2002023458480835,1.9,0.4506758153438568,1.3,0.589246928691864,3.8,0.21547597646713257,0.818181818,0.2995515763759613
1088,unusual,rare,adjectives,5.2,0.28054025769233704,4.3,0.20310132205486298,4.692307692,0.6829035878181458,3.7,0.31544703245162964,4.4,0.2922140061855316,5.1,0.6504206657409668,5.2,0.5981581807136536,4.6,0.38959503173828125,4.8,0.5480004549026489,3.5,0.6930099725723267,0.1,0.07380285114049911,4.181818182,0.12347231805324554
1089,ordinary,cold,adjectives,0.5,0.47922682762145996,0,0.15903666615486145,0,0.22071316838264465,0.1,0.16165703535079956,0.4,0.15088896453380585,0,0.46864670515060425,0.4,0.27523642778396606,0.4,0.09517525881528854,0,0.4115595817565918,0,0.5596821308135986,0,0.18584008514881134,0,0.21123680472373962
1090,wonderful,great,adjectives,4.5,0.5509619116783142,4.9,0.4139707386493683,4.384615385,0.7910794615745544,4.6,0.4126633107662201,4,0.3718736171722412,2.2,0.6699924468994141,5.4,0.6319782137870789,4.3,0.696837842464447,5.7,0.8174916505813599,5.2,0.8385407328605652,1.4,0.0594102144241333,1.181818182,0.27740103006362915
1091,weird,strange,adjectives,5.1,0.7228620052337646,3.9,0.3057660162448883,5.230769231,0.867154061794281,5.7,0.6647456884384155,5.4,0.4645092487335205,5.6,0.8222425580024719,6,0.7822288870811462,4.9,0.6741580963134766,5.6,0.7973435521125793,4.8,0.5143179893493652,3.1,0.18919090926647186,4.363636364,0.6481609344482422
1092,national,big,adjectives,0.4,0.3880859315395355,0.6,0.37362784147262573,0.230769231,0.25821685791015625,0.3,0.1715753674507141,0.9,0.4018627405166626,0.2,0.48429733514785767,0.3,0.11723387986421585,0.7,0.3216567039489746,0,0.35348713397979736,0.1,0.3919655382633209,0.1,0.2080487310886383,0,0.2634531259536743
1093,easy,tough,adjectives,1.2,0.35213956236839294,0,0.16129884123802185,0.076923077,0.5700138807296753,0.2,0.3374907076358795,0.1,0.2900277376174927,0.4,0.4382467567920685,1.4,0.5092341899871826,1,0.36111000180244446,0,0.5489362478256226,0.2,0.5993494987487793,0.1,0.1801852285861969,0.090909091,0.466168075799942
1094,old,new,adjectives,1.7,0.5794187784194946,0,0.47092968225479126,0.076923077,0.5211030840873718,0.2,0.3032720983028412,0.7,0.43594813346862793,0.4,0.6984094381332397,1.7,0.42694592475891113,1,0.5873486995697021,0,0.7195562720298767,0.2,0.7069036960601807,0.1,0.18964071571826935,0.272727273,0.5026671290397644
1095,crude,rude,adjectives,5.1,0.44424569606781006,0.6,0.1804569661617279,1.615384615,0.4106651842594147,1.2,0.31596025824546814,2.5,0.19977816939353943,1.2,0.29060685634613037,5.2,0.38421323895454407,3.5,0.3330250084400177,0.7,0.4495307207107544,3.9,0.6395851969718933,1.7,0.10899998992681503,0.454545455,0.2727414667606354
1096,tired,hungry,adjectives,1.7,0.24105167388916016,0.2,0.17411527037620544,0.230769231,0.5491396188735962,1,0.4296500086784363,0.9,0.3869999647140503,0.3,0.6396443843841553,2.1,0.553874135017395,0.9,0.3642064929008484,0.3,0.6156222820281982,0.5,0.5980654358863831,0,0.25419047474861145,0.454545455,0.22017106413841248
1097,easy,difficult,adjectives,1.6,0.6601006388664246,0,0.47773832082748413,0.076923077,0.6859321594238281,0.2,0.673076868057251,0.6,0.4088224172592163,0.4,0.7813666462898254,1.7,0.7614995241165161,0.9,0.19838538765907288,0,0.6847677230834961,0.2,0.5993494987487793,0,0.09694255143404007,0.181818182,0.466168075799942
1098,recent,new,adjectives,5.3,0.3857637345790863,2.9,0.31770405173301697,4.230769231,0.3888738751411438,4.1,0.26360633969306946,4,0.257805198431015,3.4,0.5007274150848389,5.8,0.4413193464279175,3.4,0.30670827627182007,3.6,0.5707641839981079,2,0.548606812953949,0,0.19192494451999664,2.727272727,0.38759222626686096
1099,lawful,illegal,adjectives,1.4,0.18942371010780334,0.1,0.584693431854248,0.076923077,0.587555468082428,0.2,0.5107122659683228,0.7,0.6108859777450562,0.4,0.48703452944755554,1.3,0.41934025287628174,1,0.5975791215896606,0,0.36990541219711304,0.2,0.5573810338973999,0.2,0.3042311668395996,0.181818182,0.6393281817436218
1100,mature,sophisticated,adjectives,3.9,0.34221524000167847,2.2,0.09461034834384918,3.076923077,0.4052410125732422,1.5,0.32045021653175354,1.2,0.30843061208724976,1.2,0.23951935768127441,1.4,0.35791686177253723,1.1,0.2925296127796173,1.5,0.4654867649078369,0.4,0.4967113435268402,0,0.033496636897325516,0.454545455,0.37986990809440613
1101,humble,modest,adjectives,2.7,0.28388652205467224,2.4,0.15906216204166412,5,0.5329762697219849,4.2,0.7146137952804565,2.1,0.5181993246078491,4.5,0.5286415219306946,6,0.6491032242774963,5.8,0.2023274004459381,3.9,0.6102522015571594,1.4,0.5976766347885132,5,0.7895330190658569,5.272727273,0.831168532371521
1102,immature,grown,adjectives,1.8,0.3640058636665344,0.1,0.333302766084671,0.076923077,0.3696190416812897,0.5,0.21882812678813934,0.4,0.4217624366283417,0.4,0.4229569435119629,1.4,0.5482169985771179,1,0.3299669325351715,0,0.532938539981842,0.1,0.5467386841773987,0,0.21593743562698364,0.363636364,0.0
1103,cooked,boiled,adjectives,3.3,0.3655199706554413,2.2,0.7019631266593933,2.538461538,0.5834164023399353,4.6,0.5993160605430603,0.8,0.577203631401062,3.6,0.6308552622795105,3.9,0.597103476524353,3.2,0.45529717206954956,3.8,0.5627036094665527,2.6,0.4606311321258545,4,0.45527562499046326,2.545454545,0.0
1104,wide,narrow,adjectives,1.7,0.5006324052810669,0.1,0.0771712064743042,0.076923077,0.5466390252113342,0.2,0.5051015615463257,0.5,0.4152351915836334,0.4,0.7616979479789734,1.8,0.4660341143608093,1,0.36395350098609924,0,0.7582435011863708,0.1,0.7599624395370483,0.1,0.34369900822639465,0.272727273,0.45798102021217346
1105,elastic,flexible,adjectives,5.2,0.5231978893280029,2.4,0.18648144602775574,3.846153846,0.47530388832092285,4.2,0.3895040452480316,4.3,0.412771075963974,4.9,0.5859261751174927,4.7,0.40867093205451965,5.6,0.4840567111968994,5.3,0.3966813087463379,4.2,0.6538136601448059,0.1,0.1652500480413437,3.454545455,0.37300997972488403
1106,wrathful,hesitant,adjectives,1,0.28402596712112427,0.1,0.24788980185985565,0,0.2503221035003662,0.9,0.31566300988197327,0.5,0.25079771876335144,0.6,0.3944055140018463,0.8,0.28942281007766724,1.1,0.19720260798931122,0.3,0.40084704756736755,0.1,0.5095697641372681,0,0.13390523195266724,0.454545455,0.3966333270072937
1107,confident,sure,adjectives,5.3,0.6084232926368713,4.6,0.34240299463272095,4.923076923,0.5583531856536865,0.6,0.09145993739366531,3.3,0.5568957924842834,2.9,0.48523852229118347,5.6,0.4487667977809906,5.6,0.5746362209320068,4.5,0.4890202581882477,2.6,0.6760588884353638,3.4,0.24231113493442535,3,0.36711740493774414
1108,happy,cheerful,adjectives,4.5,0.31313931941986084,5.2,0.29765641689300537,4.923076923,0.5760138630867004,5.3,0.4663026034832001,2.9,0.27721500396728516,3.6,0.4965271055698395,4.9,0.4013015031814575,5.3,0.4378187656402588,4.6,0.6029093861579895,4.4,0.7242186665534973,4.8,0.3576866388320923,5.636363636,0.6887004971504211
1109,bold,proud,adjectives,2.1,0.22134168446063995,1.2,0.21785758435726166,1.769230769,0.31959623098373413,0,0.06662658601999283,1.7,0.2622543275356293,0.5,0.3838525712490082,2.6,0.4265288710594177,0.6,0.2801479995250702,1.4,0.4244093596935272,1.3,0.6074942946434021,0.3,0.17395564913749695,0.727272727,0.19448602199554443
1110,difficult,simple,adjectives,1.6,0.46956098079681396,0.1,0.2568514943122864,0.076923077,0.4725721478462219,0.2,0.3641432821750641,0.7,0.5574997663497925,0.4,0.5094453692436218,1.8,0.5367369651794434,1.8,0.4564327895641327,0,0.5799776911735535,0,0.509766161441803,0.1,0.5074290633201599,0.181818182,0.503075361251831
1111,dull,funny,adjectives,1.6,0.38845181465148926,0.1,0.24535316228866577,0,0.4232054054737091,0.1,0.4174596965312958,0.2,0.31246331334114075,0.4,0.6298032999038696,0.5,0.3185068666934967,0.9,0.46691563725471497,0,0.6145464181900024,0.1,0.5376653075218201,0.1,0.29273712635040283,0,0.40471377968788147
1112,delightful,wonderful,adjectives,3.3,0.5188424587249756,2.8,0.3791584372520447,4.692307692,0.8254259824752808,3.3,0.5463370680809021,2.2,0.3090421259403229,1.8,0.5866685509681702,4,0.6727100610733032,3.1,0.4758395254611969,3,0.5663349032402039,5,0.8072617053985596,0.9,0.3843027353286743,2.545454545,0.37227779626846313
1113,formal,proper,adjectives,2.8,0.43520358204841614,1.2,0.2700071930885315,3.769230769,0.47075796127319336,3,0.2819685935974121,1,0.34080979228019714,2.5,0.520634651184082,1.2,0.2704325318336487,0.8,0.3319368064403534,3.6,0.4586833715438843,0.5,0.41246336698532104,1.6,0.21095120906829834,3.727272727,0.0
1114,artificial,fake,adjectives,4.5,0.2782997786998749,5.4,0.2035965919494629,4.846153846,0.4337129592895508,3.4,-0.026737671345472336,4.1,0.3478121757507324,4.7,0.4117181897163391,4.6,0.3427588641643524,3.6,0.3434683680534363,4.4,0.531295120716095,3.9,0.5502360463142395,5.2,0.11487174034118652,3,0.32487112283706665
